EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
2113,36,0,1,2,5,2,2,1,0,1,2,1,47170,1.0,0,19,8,1,12.0,3,11,0,7,3.0,2.0,2.0,3,3
2114,48,0,2,1,1,4,1,1,0,2,2,2,132370,5.0,0,13,8,1,7.0,2,1,0,0,4.0,2.0,2.0,4,3
2115,27,0,2,1,6,4,1,1,1,2,2,0,37550,1.0,0,19,8,0,5.0,2,5,0,3,1.0,3.0,3.0,3,3
2116,29,0,2,2,17,4,3,1,1,1,2,0,65820,1.0,0,19,8,1,6.0,3,6,1,0,3.0,4.0,3.0,3,3
2117,48,0,2,2,1,1,2,1,1,2,4,2,74060,6.0,0,14,8,2,25.0,2,1,0,0,4.0,4.0,4.0,3,3
2118,29,0,2,1,3,3,5,1,0,2,0,0,48050,3.0,0,16,8,1,9.0,2,7,1,7,4.0,4.0,2.0,3,3
2119,34,0,2,2,9,4,3,1,0,2,2,1,27410,0.0,0,15,8,1,2.0,3,1,0,0,3.0,3.0,2.0,3,3
2120,44,0,2,1,4,3,1,1,0,1,2,1,42620,7.0,0,18,8,0,26.0,2,22,3,10,2.0,2.0,3.0,3,3
2121,33,0,2,1,8,2,1,1,0,2,6,0,161840,0.0,0,13,8,1,10.0,2,9,0,8,4.0,3.0,3.0,4,3
2122,19,0,2,2,2,4,2,1,1,3,2,2,115570,1.0,0,22,8,0,1.0,0,1,0,1,2.0,4.0,3.0,3,4
2123,23,0,2,2,2,3,3,1,1,3,2,1,18780,1.0,0,13,8,1,1.0,2,1,0,1,4.0,3.0,3.0,3,3
2124,25,1,1,1,1,1,1,1,1,1,4,2,109320,1.0,0,11,8,1,1.0,3,1,1,0,3.0,4.0,3.0,3,3
2125,26,0,2,0,9,3,1,1,1,2,6,2,68110,1.0,0,11,8,1,8.0,4,8,2,2,3.0,4.0,2.0,3,3
2126,45,1,2,0,12,3,0,1,1,2,2,2,43060,2.0,0,11,8,2,26.0,3,24,1,11,1.0,2.0,3.0,3,3
2127,55,0,0,1,27,3,1,1,0,2,3,0,48590,1.0,0,24,8,1,34.0,3,33,15,0,4.0,2.0,3.0,4,4
2128,21,1,1,1,20,2,3,1,0,4,6,2,53370,1.0,0,14,8,1,2.0,2,2,2,2,1.0,3.0,1.0,3,3
2129,46,0,2,1,1,4,1,1,1,1,4,1,23400,2.0,0,13,8,1,26.0,2,11,0,8,4.0,2.0,3.0,1,3
2130,34,0,2,2,13,4,3,1,1,3,8,2,74910,0.0,0,14,8,1,4.0,3,3,0,2,3.0,1.0,3.0,2,3
2131,51,0,1,1,14,3,1,1,1,2,5,0,105270,4.0,0,14,8,0,31.0,3,29,11,10,4.0,2.0,2.0,3,3
2132,59,0,2,1,4,2,1,1,1,2,6,2,165950,6.0,0,21,8,1,25.0,2,9,5,4,4.0,4.0,2.0,3,4
2133,34,0,1,2,14,4,3,1,0,3,6,0,88340,4.0,0,13,8,1,15.0,1,11,5,10,3.0,2.0,4.0,3,3
2134,28,0,1,1,2,3,4,1,0,1,3,2,55770,0.0,0,19,8,0,5.0,3,4,0,2,4.0,3.0,2.0,3,3
2135,44,0,2,1,3,4,1,1,1,2,6,0,47070,1.0,0,17,8,0,26.0,4,25,14,13,3.0,1.0,2.0,1,3
2136,34,0,1,2,1,3,1,1,1,2,7,1,24000,4.0,0,18,8,1,14.0,3,10,1,8,3.0,2.0,4.0,3,3
2137,35,0,2,1,9,3,1,1,1,4,0,1,98240,0.0,0,19,8,0,4.0,2,3,2,2,3.0,3.0,3.0,3,3
2138,42,0,2,1,23,4,1,1,0,1,3,1,64470,6.0,0,13,8,0,18.0,3,1,0,0,2.0,2.0,3.0,3,3
2139,43,0,2,1,7,2,3,1,0,1,2,2,195020,3.0,0,18,8,2,23.0,3,21,15,17,4.0,4.0,4.0,4,3
2140,36,0,2,1,2,4,3,1,1,1,0,2,27250,9.0,0,21,8,1,18.0,4,16,5,12,3.0,2.0,3.0,2,4
2141,44,1,2,1,21,4,1,1,0,2,2,1,62720,1.0,0,19,8,1,10.0,3,10,0,5,1.0,4.0,3.0,3,3
2142,28,0,1,1,2,3,1,1,0,2,8,1,21270,1.0,0,14,8,0,2.0,3,2,2,2,4.0,4.0,3.0,3,3
2144,30,0,0,1,2,4,4,1,1,1,6,2,20960,7.0,0,11,8,3,10.0,2,8,1,7,3.0,3.0,3.0,3,3
2145,29,1,2,1,29,4,5,1,0,1,8,0,28860,3.0,0,13,8,0,10.0,4,7,7,7,2.0,3.0,3.0,3,3
2146,28,0,2,2,1,4,1,1,0,2,8,2,20330,2.0,0,15,8,1,5.0,5,3,1,2,4.0,1.0,2.0,3,3
2147,25,0,2,1,18,2,1,1,1,1,6,2,36220,1.0,0,25,8,0,2.0,0,2,2,1,4.0,2.0,2.0,3,4
2148,32,0,2,1,10,4,4,1,0,1,7,1,42330,1.0,0,11,8,0,10.0,5,10,0,8,3.0,4.0,4.0,3,3
2150,39,0,2,2,29,1,2,1,0,1,2,0,54600,6.0,0,13,8,2,21.0,3,19,15,2,3.0,2.0,3.0,3,3
2151,58,0,2,1,27,3,4,1,1,2,2,0,21870,1.0,0,18,8,1,2.0,1,2,2,2,1.0,3.0,3.0,1,3
2152,32,1,2,1,5,3,5,1,0,1,7,1,96020,1.0,0,13,8,1,10.0,3,10,1,1,4.0,3.0,3.0,3,3
2153,39,1,2,1,18,2,1,1,1,2,2,2,28360,0.0,0,20,8,0,6.0,3,5,0,3,3.0,1.0,3.0,2,4
2154,30,0,2,2,9,1,2,1,1,4,5,1,40890,0.0,0,18,8,0,10.0,2,9,6,7,1.0,4.0,3.0,4,3
2155,36,0,2,2,1,3,2,1,1,2,7,1,166270,3.0,0,12,8,0,10.0,5,7,1,7,4.0,3.0,3.0,2,3
2156,46,0,2,2,4,3,3,1,1,1,6,2,26190,6.0,0,12,8,1,10.0,3,7,5,7,4.0,1.0,4.0,2,3
2157,28,0,0,1,1,3,3,1,1,5,7,1,56790,0.0,0,13,8,0,10.0,2,9,7,5,3.0,4.0,3.0,2,3
2158,50,0,2,1,20,2,3,1,0,5,2,1,154020,4.0,0,21,8,0,25.0,3,3,1,2,4.0,1.0,3.0,2,4
2159,40,1,2,2,8,1,4,1,1,1,2,2,59850,2.0,0,13,8,3,9.0,1,5,1,0,4.0,2.0,3.0,2,3
2160,52,1,2,1,3,2,5,1,1,3,2,2,25790,9.0,0,19,8,1,10.0,1,8,7,7,2.0,2.0,2.0,3,3
2161,30,0,2,1,6,4,3,1,0,1,7,1,30410,1.0,0,11,8,1,9.0,2,9,0,8,2.0,1.0,3.0,2,3
2162,39,0,2,1,26,1,3,1,1,2,0,2,34470,0.0,0,14,8,0,9.0,5,8,1,7,1.0,3.0,3.0,3,3
2163,31,0,0,1,1,2,3,1,1,1,7,0,195130,1.0,0,12,8,1,10.0,1,10,9,6,4.0,3.0,2.0,2,3
2164,41,0,0,2,6,3,1,1,0,1,5,2,27730,1.0,0,11,8,0,19.0,3,19,11,9,3.0,2.0,3.0,3,3
2165,31,1,1,1,3,1,1,1,1,1,7,2,71040,1.0,0,14,8,1,3.0,3,3,2,2,4.0,2.0,4.0,3,3
2166,44,1,2,2,5,3,1,1,1,1,2,1,63220,4.0,0,11,8,1,10.0,2,3,1,2,1.0,1.0,4.0,3,3
2167,42,0,0,1,4,3,1,1,1,2,2,1,20830,0.0,0,12,8,2,21.0,3,20,2,10,3.0,3.0,2.0,2,3
2168,55,0,2,2,11,3,5,1,1,2,4,1,83810,4.0,0,15,8,1,23.0,3,19,9,11,4.0,3.0,3.0,3,3
2169,56,0,2,2,3,2,3,1,0,3,4,2,26910,6.0,0,16,8,1,36.0,6,7,7,7,4.0,2.0,3.0,3,3
2170,40,0,0,1,1,1,1,1,1,1,2,0,42860,9.0,0,15,8,0,6.0,6,4,0,0,3.0,3.0,3.0,3,3
2171,34,0,2,1,3,2,5,1,1,2,5,0,26590,0.0,0,24,8,3,10.0,2,9,1,6,4.0,4.0,2.0,3,4
2172,40,0,2,2,4,3,3,1,1,2,7,2,94340,1.0,0,13,8,1,9.0,3,9,8,8,3.0,4.0,3.0,2,3
2173,41,0,1,2,1,4,4,1,0,2,0,0,55610,0.0,0,11,8,0,10.0,2,9,1,7,3.0,1.0,3.0,2,3
2174,35,0,1,2,1,2,5,1,1,2,3,2,66460,1.0,0,13,8,1,9.0,2,9,1,1,3.0,3.0,3.0,2,3
2175,51,0,2,2,18,2,1,1,1,4,4,0,77250,1.0,0,13,8,1,33.0,2,33,0,10,3.0,2.0,3.0,3,3
2176,38,0,2,2,2,4,1,1,0,1,6,0,107250,3.0,0,18,8,0,11.0,5,7,1,7,2.0,1.0,3.0,2,3
2177,34,0,2,2,4,3,1,1,1,2,6,2,88470,1.0,0,16,8,0,10.0,3,10,9,6,3.0,1.0,4.0,4,3
2178,25,0,2,1,6,2,3,1,0,4,6,1,20450,3.0,0,19,8,0,7.0,3,3,1,2,4.0,4.0,2.0,3,3
2179,58,1,2,2,1,4,5,1,1,2,7,1,10090,7.0,0,13,8,2,31.0,3,10,5,9,3.0,1.0,2.0,4,3
2180,40,0,2,1,14,4,3,1,0,1,6,1,33480,3.0,0,22,8,0,7.0,2,4,0,3,2.0,2.0,3.0,1,4
2181,36,0,1,2,16,2,1,1,1,1,6,1,12810,2.0,0,11,8,0,17.0,2,15,6,13,1.0,1.0,2.0,3,3
2182,48,0,2,1,2,1,1,1,1,2,6,2,28190,1.0,0,20,8,0,11.0,2,10,0,8,4.0,4.0,3.0,2,4
2184,51,0,2,1,4,1,3,1,0,3,4,2,40280,3.0,0,14,8,0,29.0,3,5,0,3,4.0,2.0,2.0,3,3
2185,18,0,0,1,1,4,3,1,1,2,7,2,27200,1.0,0,22,8,1,0.0,2,0,0,0,4.0,4.0,4.0,3,4
2186,35,0,2,1,1,4,4,1,0,2,5,1,81200,0.0,0,13,8,0,10.0,2,9,0,0,4.0,4.0,3.0,2,3
2187,27,0,1,1,26,4,3,1,0,1,5,2,46470,3.0,0,17,8,0,8.0,3,6,0,0,4.0,4.0,3.0,4,3
2188,55,1,2,1,19,3,5,1,1,1,1,2,46800,6.0,0,14,8,3,24.0,0,19,3,8,1.0,3.0,2.0,4,3
2189,56,0,2,1,24,4,1,1,1,2,2,1,32210,4.0,0,15,8,2,33.0,2,19,15,9,4.0,2.0,3.0,3,3
2190,34,0,0,2,1,2,1,1,1,2,6,0,86210,1.0,0,17,8,1,5.0,1,5,0,0,1.0,3.0,3.0,3,3
2191,40,0,2,1,3,3,1,1,1,2,7,0,45770,5.0,0,11,8,1,15.0,3,12,11,8,2.0,3.0,3.0,2,3
2192,34,0,2,1,5,3,1,1,1,1,6,1,45530,4.0,0,18,8,1,10.0,2,8,7,7,2.0,3.0,3.0,4,3
2193,31,1,1,1,2,2,3,1,0,2,4,2,53960,7.0,0,17,8,1,3.0,2,1,0,0,3.0,4.0,4.0,1,3
2194,35,1,1,1,1,2,3,1,1,1,4,1,67960,0.0,0,13,8,0,5.0,2,4,3,2,4.0,3.0,2.0,3,3
2195,38,0,1,1,7,3,3,1,0,2,8,0,76250,1.0,0,15,8,0,4.0,2,4,0,3,4.0,3.0,3.0,2,3
2196,34,0,2,1,10,4,4,1,0,2,2,2,74120,1.0,0,24,8,0,14.0,4,14,4,11,3.0,4.0,4.0,3,4
2197,28,0,2,1,2,3,1,1,0,2,0,1,111590,1.0,0,12,8,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3
2198,31,1,2,1,15,2,1,1,1,2,7,1,49600,1.0,0,15,8,0,10.0,3,10,6,7,4.0,3.0,2.0,2,3
2199,39,0,2,1,17,4,5,1,0,2,0,1,104750,3.0,0,11,8,1,8.0,3,5,1,4,1.0,4.0,4.0,3,3
2200,51,0,1,1,20,3,3,1,1,2,7,1,148140,2.0,0,11,8,1,14.0,2,4,3,2,2.0,2.0,3.0,2,3
2201,41,0,1,1,1,3,1,1,1,4,7,0,191410,3.0,0,12,8,1,12.0,2,6,3,3,4.0,4.0,2.0,3,3
2202,37,0,2,1,2,2,3,1,0,1,0,1,54050,7.0,0,15,8,0,8.0,3,6,1,3,3.0,3.0,3.0,4,3
2203,33,0,1,1,2,3,3,1,0,1,7,1,87930,6.0,0,17,8,0,8.0,2,5,1,2,2.0,4.0,4.0,3,3
2204,32,0,2,1,1,4,3,1,1,5,5,1,191890,0.0,0,12,8,1,4.0,3,3,1,2,3.0,2.0,2.0,3,3
2205,39,0,0,1,29,2,1,1,1,2,7,1,38750,3.0,0,15,8,0,13.0,3,6,0,5,3.0,3.0,3.0,3,3
2206,25,0,2,1,7,4,1,1,1,1,7,1,22160,2.0,0,13,8,3,6.0,2,3,1,2,1.0,3.0,2.0,2,3
2207,52,0,1,1,2,1,1,1,1,2,7,1,117130,2.0,0,14,8,0,24.0,2,5,0,2,4.0,3.0,2.0,3,3
2208,43,0,2,1,2,2,3,1,1,1,2,2,78610,1.0,0,14,8,2,20.0,1,20,1,8,1.0,3.0,1.0,3,3
2209,27,0,2,1,2,4,1,1,1,1,1,1,37080,1.0,0,16,8,2,6.0,2,6,4,4,4.0,4.0,3.0,3,3
2210,27,1,2,1,2,5,1,1,0,1,6,2,137700,1.0,0,18,8,1,8.0,3,8,7,7,4.0,3.0,3.0,4,3
2211,26,0,2,1,2,2,4,1,1,3,2,2,53040,0.0,0,20,8,1,5.0,2,4,1,1,1.0,4.0,3.0,3,4
2212,42,0,2,2,23,3,2,1,0,3,6,1,26420,0.0,0,13,8,1,21.0,3,20,0,9,3.0,1.0,3.0,3,3
2213,52,0,2,1,5,2,1,1,0,1,0,1,27590,9.0,0,18,8,1,12.0,6,5,0,4,3.0,1.0,1.0,3,3
2214,37,0,2,1,20,5,1,1,1,2,3,2,68040,4.0,0,13,8,1,8.0,1,3,0,2,1.0,3.0,3.0,3,3
2215,35,0,1,1,6,4,3,1,0,2,5,2,61420,2.0,0,15,8,1,10.0,2,2,2,2,3.0,4.0,3.0,3,3
2216,25,0,2,1,1,4,3,1,1,2,7,1,25000,4.0,0,14,8,2,7.0,2,3,0,2,1.0,4.0,2.0,1,3
2217,26,0,2,1,29,4,1,1,1,1,6,2,63890,0.0,0,22,8,0,8.0,2,7,0,7,3.0,1.0,3.0,2,4
2218,29,0,2,2,9,3,1,1,1,1,2,2,111030,1.0,0,12,8,0,10.0,5,10,0,9,2.0,1.0,2.0,2,3
2219,49,1,1,2,6,5,3,1,0,2,0,2,23420,3.0,0,18,8,0,20.0,2,4,1,3,1.0,1.0,3.0,3,3
2220,29,1,1,2,3,2,2,1,0,2,2,2,68110,0.0,0,15,8,1,9.0,2,8,7,7,3.0,4.0,3.0,3,3
2221,54,0,2,2,1,3,3,1,0,2,3,2,22970,6.0,0,18,8,2,29.0,2,20,12,7,4.0,4.0,2.0,2,3
2222,58,0,2,2,22,3,1,1,0,2,2,1,24500,3.0,0,12,8,1,32.0,2,9,1,5,4.0,1.0,3.0,3,3
2223,55,0,2,1,7,3,1,1,0,3,6,0,50930,2.0,0,16,8,1,31.0,3,7,0,0,2.0,4.0,4.0,3,3
2224,36,0,2,1,1,3,3,1,1,2,7,2,53090,3.0,0,13,8,0,15.0,5,5,0,1,1.0,2.0,3.0,3,3
2225,31,1,1,2,4,3,1,1,1,2,3,2,30570,1.0,0,19,8,0,1.0,3,1,0,0,2.0,3.0,3.0,3,3
2226,30,0,2,2,3,3,1,1,1,3,7,0,51210,7.0,0,13,8,0,8.0,4,3,0,2,4.0,1.0,3.0,3,3
2228,34,0,1,2,2,1,2,1,0,5,3,0,26860,5.0,0,11,8,0,10.0,3,4,1,3,4.0,1.0,3.0,4,3
2229,31,1,2,2,20,3,5,1,1,1,6,2,61800,1.0,0,14,8,1,1.0,2,1,0,0,1.0,2.0,4.0,1,3
2230,27,0,2,0,11,4,3,1,1,4,7,1,66320,0.0,0,16,8,0,6.0,3,5,1,4,2.0,1.0,4.0,3,3
2231,36,0,2,2,1,3,2,1,1,2,6,2,35050,1.0,0,12,8,2,10.0,2,10,1,8,1.0,4.0,2.0,2,3
2232,36,0,2,1,24,3,4,1,0,3,5,1,63970,4.0,0,14,8,1,11.0,3,3,0,2,3.0,1.0,2.0,3,3
2233,47,0,2,1,23,4,1,1,0,2,7,1,62740,7.0,0,14,8,2,17.0,0,6,1,2,1.0,4.0,2.0,3,3
2234,25,1,2,2,16,4,1,1,1,2,6,1,198590,3.0,0,19,8,0,6.0,3,3,2,2,1.0,1.0,3.0,2,3
2235,37,0,0,2,8,4,3,1,1,1,0,2,75870,0.0,0,22,8,1,7.0,5,6,1,3,3.0,3.0,1.0,3,4
2236,56,0,2,1,10,4,4,1,1,2,8,1,42580,2.0,0,16,8,0,5.0,2,3,1,0,1.0,1.0,4.0,3,3
2237,47,0,2,1,3,2,3,1,1,2,2,1,43640,3.0,0,11,8,1,26.0,3,20,5,6,1.0,3.0,4.0,3,3
2238,24,0,2,1,5,1,4,1,1,1,4,1,43350,1.0,0,15,8,1,5.0,5,5,0,3,4.0,3.0,3.0,3,3
2239,32,0,2,2,4,3,2,1,1,1,6,1,53260,4.0,0,14,8,1,7.0,2,4,0,3,4.0,4.0,2.0,3,3
2240,34,0,2,1,9,2,3,1,1,1,7,1,32800,5.0,0,13,8,0,7.0,3,5,0,2,4.0,2.0,2.0,3,3
2241,41,0,2,1,26,3,3,1,0,3,7,1,54850,2.0,0,17,8,2,7.0,2,4,0,3,2.0,3.0,2.0,3,3
2242,40,0,0,2,3,2,1,1,1,1,7,0,43420,3.0,0,11,8,1,11.0,6,8,0,7,3.0,3.0,4.0,2,3
2243,31,0,2,1,16,3,3,1,1,2,1,0,27820,1.0,0,19,8,1,13.0,5,13,9,9,1.0,4.0,3.0,3,3
2244,46,1,2,1,18,1,3,1,1,1,4,0,59800,4.0,0,11,8,1,28.0,2,7,4,3,1.0,4.0,4.0,3,3
2245,39,1,0,1,2,4,3,1,1,2,4,2,43810,2.0,0,15,8,2,11.0,1,1,0,0,1.0,1.0,4.0,2,3
2246,31,1,1,2,2,3,3,1,1,2,7,2,25720,1.0,0,13,8,3,10.0,3,10,4,7,3.0,2.0,3.0,3,3
2247,45,0,2,2,10,2,2,1,1,1,7,0,38330,2.0,0,14,8,0,24.0,1,7,0,7,2.0,1.0,3.0,3,3
2248,31,0,2,1,16,4,1,1,1,3,1,2,42440,9.0,0,13,8,0,8.0,3,3,0,2,4.0,2.0,3.0,3,3
2249,31,1,1,1,7,4,1,1,1,1,2,1,65000,6.0,0,23,8,1,7.0,5,2,2,2,2.0,4.0,1.0,3,4
2250,45,0,2,1,1,2,1,1,0,1,6,1,184300,4.0,0,12,8,1,10.0,5,3,1,2,2.0,4.0,4.0,3,3
2251,48,0,2,1,24,3,5,1,1,2,6,0,16010,4.0,0,12,8,0,15.0,3,2,2,2,3.0,1.0,3.0,3,3
2252,34,1,2,1,7,4,3,1,1,2,6,1,26940,1.0,0,16,8,1,2.0,3,2,2,2,1.0,3.0,3.0,3,3
2253,40,0,0,1,25,4,4,1,0,1,7,0,31490,2.0,0,15,8,1,16.0,1,9,4,8,4.0,2.0,3.0,2,3
2254,28,0,2,1,1,2,5,1,0,1,6,2,176390,0.0,0,13,8,1,6.0,0,5,1,3,4.0,1.0,3.0,3,3
2255,44,0,0,1,5,3,1,1,1,1,2,2,23190,3.0,0,18,8,0,7.0,4,5,0,3,3.0,3.0,3.0,2,3
2256,53,0,2,1,2,4,5,1,1,2,3,2,116910,4.0,0,20,8,0,35.0,2,9,8,8,4.0,2.0,2.0,3,4
2257,49,0,2,1,7,3,1,1,1,3,2,1,53240,2.0,0,19,8,0,20.0,2,3,1,2,1.0,3.0,2.0,1,3
2258,40,0,2,1,2,4,1,1,1,3,2,0,167520,2.0,0,18,8,1,8.0,3,3,1,2,3.0,3.0,4.0,3,3
2259,44,0,2,1,5,1,4,1,1,3,6,2,52280,1.0,0,13,8,0,6.0,2,5,1,3,4.0,2.0,2.0,4,3
2260,33,0,1,0,10,3,3,1,0,2,7,1,27000,0.0,0,14,8,3,5.0,2,4,0,3,4.0,1.0,3.0,3,3
2261,34,0,2,1,10,4,1,1,0,1,8,2,192460,3.0,0,15,8,1,15.0,5,13,3,12,4.0,1.0,3.0,3,3
2262,30,0,2,2,1,2,5,1,1,1,2,1,25060,8.0,0,22,8,0,4.0,3,2,2,2,4.0,3.0,2.0,3,4
2263,42,0,1,1,8,4,3,1,0,1,7,2,60620,1.0,0,22,8,2,12.0,2,12,5,8,1.0,4.0,3.0,3,4
2264,44,0,1,1,5,3,1,1,0,5,4,1,43820,7.0,0,16,8,2,11.0,2,1,0,0,1.0,3.0,2.0,3,3
2265,30,0,0,1,8,3,1,1,1,1,4,0,21430,1.0,0,17,8,1,1.0,2,1,0,0,3.0,3.0,2.0,3,3
2266,57,0,2,2,2,1,1,1,1,3,6,1,61620,0.0,0,14,8,0,13.0,5,12,2,8,2.0,3.0,2.0,2,3
2267,49,0,2,1,7,3,5,1,0,2,7,0,50940,3.0,0,15,8,0,29.0,5,8,0,7,3.0,2.0,3.0,3,3
2268,34,0,1,1,2,4,3,1,0,2,8,0,68770,7.0,0,20,8,0,16.0,3,14,6,9,2.0,1.0,2.0,3,4
2269,28,1,1,1,2,3,3,1,1,1,6,1,22740,3.0,0,20,8,1,5.0,5,3,1,2,1.0,3.0,4.0,3,4
2270,29,1,1,1,28,3,3,1,0,5,6,2,44340,5.0,0,17,8,3,7.0,1,5,0,0,1.0,2.0,1.0,3,3
2271,34,1,2,1,7,1,3,1,1,1,6,2,62880,0.0,0,15,8,1,16.0,2,15,10,10,1.0,2.0,4.0,3,3
2272,35,0,2,2,7,4,4,1,0,4,0,1,25530,1.0,0,14,8,1,1.0,4,1,0,0,4.0,3.0,3.0,2,3
2273,24,1,1,2,3,3,1,1,1,2,6,2,76540,2.0,0,17,8,1,4.0,3,0,0,0,2.0,1.0,2.0,2,3
2274,24,0,0,1,10,3,1,1,0,2,3,1,51600,1.0,0,17,8,1,1.0,3,1,0,0,4.0,2.0,3.0,1,3
2275,44,0,1,1,5,2,3,1,0,2,6,2,171590,5.0,0,22,8,1,16.0,1,2,2,2,2.0,3.0,2.0,2,4
2276,29,0,2,2,10,2,1,1,0,1,7,0,128080,1.0,0,13,8,0,10.0,6,10,0,4,3.0,3.0,3.0,3,3
2277,30,0,2,1,1,2,1,1,1,3,7,0,102210,0.0,0,19,8,1,6.0,2,5,1,3,3.0,3.0,4.0,3,3
2278,55,0,2,2,20,3,2,1,1,2,6,1,47790,0.0,0,14,8,1,4.0,6,3,1,2,4.0,3.0,3.0,3,3
2279,33,0,2,1,7,2,1,1,1,2,6,1,37370,8.0,0,22,8,2,8.0,2,5,0,2,1.0,2.0,3.0,3,4
2280,47,0,2,1,8,4,3,1,0,2,8,1,23660,3.0,0,17,8,0,11.0,5,5,1,2,3.0,3.0,2.0,2,3
2281,28,1,1,2,1,3,2,1,1,2,2,2,17060,7.0,0,12,8,0,8.0,3,0,0,0,3.0,1.0,2.0,3,3
2282,28,0,2,2,8,4,2,1,1,1,2,0,163070,1.0,0,16,8,0,1.0,3,1,0,0,1.0,3.0,1.0,2,3
2283,28,0,1,1,9,3,1,1,0,2,7,2,59330,0.0,0,11,8,0,5.0,3,4,1,3,3.0,1.0,3.0,3,3
2284,49,0,2,1,5,4,1,1,0,1,6,1,34240,4.0,0,11,8,0,10.0,3,3,1,2,3.0,1.0,3.0,3,3
2285,29,0,1,1,8,1,3,1,1,1,6,1,40370,0.0,0,14,8,0,4.0,2,3,0,2,4.0,2.0,3.0,1,3
2286,28,0,2,1,5,1,5,1,1,2,2,1,25590,1.0,0,11,8,0,8.0,3,8,1,7,3.0,2.0,2.0,2,3
2287,33,0,2,1,15,4,1,1,0,1,7,2,62010,2.0,0,15,8,3,14.0,2,0,0,0,4.0,3.0,3.0,2,3
2288,32,0,2,1,7,3,1,1,0,3,2,2,44030,2.0,0,20,8,0,10.0,3,5,0,0,3.0,4.0,4.0,2,4
2289,54,0,1,2,10,3,1,1,0,4,6,0,37610,3.0,0,12,8,0,26.0,3,14,1,12,2.0,4.0,3.0,2,3
2290,29,1,2,1,5,3,1,1,0,2,6,2,109340,6.0,0,17,8,2,11.0,2,9,0,7,1.0,1.0,1.0,3,3
2291,44,0,2,2,26,1,2,1,1,1,8,1,107610,3.0,0,11,8,1,24.0,5,20,14,17,4.0,1.0,4.0,2,3
2292,39,0,2,2,6,1,5,1,0,2,2,2,51750,4.0,0,17,8,1,9.0,2,2,2,2,2.0,2.0,3.0,4,3
2293,46,0,2,1,4,2,1,1,1,3,4,1,138260,8.0,0,11,8,0,23.0,1,13,5,1,3.0,2.0,4.0,2,3
2294,35,0,2,1,23,4,1,1,1,2,6,2,63340,1.0,0,14,8,0,11.0,2,11,3,3,4.0,2.0,1.0,4,3
2295,23,0,2,1,2,4,3,1,0,2,3,2,49360,0.0,0,19,8,1,5.0,2,4,1,2,1.0,3.0,3.0,2,3
2296,40,1,2,1,2,3,3,1,1,2,5,2,47750,3.0,0,15,8,1,15.0,3,5,1,0,4.0,1.0,1.0,4,3
2297,34,0,2,0,2,3,0,1,1,2,4,1,28180,1.0,0,13,8,1,10.0,2,10,8,6,4.0,3.0,3.0,3,3
2298,31,1,1,1,29,3,1,1,0,2,0,2,25150,1.0,0,14,8,0,7.0,3,7,7,7,4.0,3.0,1.0,2,3
2299,50,0,1,1,6,3,3,1,1,1,3,2,23420,1.0,0,12,8,1,32.0,2,32,13,9,3.0,4.0,3.0,2,3
2300,34,0,2,2,25,5,2,1,0,1,6,1,41940,0.0,0,17,8,2,12.0,3,11,5,7,2.0,3.0,3.0,3,3
2301,42,0,2,1,1,3,1,1,0,1,4,1,106850,4.0,0,11,8,3,4.0,2,1,0,0,3.0,2.0,3.0,3,3
2302,37,0,2,1,2,2,3,1,1,1,6,1,20220,1.0,0,12,8,0,10.0,1,10,3,7,1.0,4.0,3.0,3,3
2303,29,0,2,1,1,3,3,1,0,1,3,1,23140,3.0,0,13,8,0,9.0,5,7,0,7,3.0,1.0,3.0,4,3
2304,33,0,2,1,1,1,1,1,1,1,6,2,42560,1.0,0,13,8,3,5.0,1,5,0,2,4.0,2.0,3.0,3,3
2305,45,0,2,2,3,3,1,1,1,3,2,1,35800,4.0,0,20,8,1,8.0,1,5,0,3,4.0,4.0,3.0,2,4
2306,42,0,1,0,1,4,5,1,1,2,4,1,31620,2.0,0,17,8,2,24.0,1,20,13,9,4.0,4.0,1.0,3,3
2307,40,0,2,2,10,1,1,1,0,1,4,1,65240,0.0,0,13,8,1,9.0,2,8,7,1,1.0,1.0,4.0,4,3
2308,33,0,2,1,9,3,3,1,0,2,4,1,28990,1.0,0,17,8,0,15.0,3,15,5,7,2.0,3.0,3.0,2,3
2309,40,0,2,2,5,5,1,1,1,1,4,2,52310,1.0,0,12,8,2,21.0,4,21,7,7,3.0,4.0,3.0,3,3
2310,24,0,2,2,10,2,2,1,1,1,4,0,23560,0.0,0,13,8,0,2.0,5,1,0,0,3.0,1.0,3.0,3,3
2312,45,0,2,1,4,3,3,1,0,3,2,0,118360,1.0,0,22,8,0,10.0,2,10,7,7,1.0,2.0,3.0,4,4
2313,35,0,2,1,10,1,1,1,1,1,0,1,109030,0.0,0,11,8,0,6.0,3,5,4,2,2.0,3.0,3.0,4,3
